ID 	Annotation	Text
1250501855886614529	0	@j_sjoman Minulla on aina nuha, kun on alle 25 astetta plussaa, joskus kun on ylikin. Ai että nolottaa pyyhkiä kaupassa nenää, tekisi mieli huutaa ääneen, että ”allergiaa ja vasomotorista nuhaa vaan”. 🙈
1247955006109646848	0	Ja syy mihinkään turhaan sosiaaliseen kanssakäymiseen ei ole nyt ”Mutta kun ei mulla ole mitään oireita.”
1248572187419848704	0	🤓🤘✌ Koko vkloppu yksin kotona woowee https://t.co/7SxEPpU46x
1249915028955947013	0	@jarvansalo Oukei. Mä huomenna Loimaalle. Muuten kökötän edelleen kotona...
1250845010720968707	0	@IiroKaksonen @Penmen2Penmen @somevaari Voi muuten puhjeta todella äkkiä. Pelkkä kausi-influenssa voi eskaloitua tyylillä herätessä ok, illalla 39+ kuumetta.
1246873241655934981	0	@JanneRoivas Kiitos! Joo on tässä ollu jo kuukauden pätkä hoito käynnissä ja jatkuu. Apua ja tukea tulee joka suunnasta. :)
1249024301304512512	0	se on aina kotona mun luurini siis puhelin
1249681678903230471	0	Pääsiäisen "eräretki" piti tehdä tänä vuonna metrolla. Enpä olisi vuosi sitten uskonut. #koronakriisi https://t.co/t4Qbwr3aXo
1246769463283912706	0	Meillä loppui vatsakivut kun ei tarvitse mennä kouluun taistelee.
1247842786080104450	0	@LeenaViikari Kotona..Vaimon ja 4 tyttären kans.
1250391376296054784	0	@JonesJouni Vaajaa kk sitten jouduttiin lopettamaan kun vointi heikkeni. Keuhkot täynnä rakkuloita ja nestettä vatsassa, ja siihen ei parannuskeinoa/lääkettä
1247871090074025984	0	Mikä voisi mennä pieleen?
1246092567835480074	0	Soitin omalle hammaslääkärille. Hammasta särkee ja kurkku on vähän kipeä samalta puolelta. Vastaus: ei ole aikoja. Soitin seuraavaan. Vastaus: älä tuu tänne noilla oireilla, ehdottaa puhelinlääkäriä. Soitan ja saan puhelinreseptillä penisilliiniä. #Tukholma #koronaruotsi
1247865447606870018	0	@Ulkoministerio Tyttäremme olisi tulossa kotiin Gijonista. Ollut siellä jo 4 vkoa karanteenissa mutta yhteyksiä kotiin ei ole. On tehnyt ilmoituksen ja saanut viestin tänään, että toiselta puolelta maata lähtisi lento. Sinne ei pääse millään.
1250789292860899329	0	Ilmeisesti toimii muunkinlainen suodatustekniikka. https://t.co/B65DYnKYhZ
1247910366073536515	0	Isää kävin moikkaamassa tunnin ajomatkan päässä palvelutalon karanteenissa. Ikkuna auki, ja siinä juteltiin sopivan välimatkan päässä. Tylsää hänellä on, kun melkein joka päivä tätä koronaa ennen kävi vieraita ja pääsi ulos vaikka ravintolaan, kun voi hyvin. Vein suklaamunia 🙂
1245709643227246593	0	Influenssarokotus kannattaa ottaa.
1247822885135233026	0	Turun taidemuseo lomauttaa osan henkilöstöään #turunsanomat #turku #museo #lomautukset #koronavirus https://t.co/ja2G2SEq33
1251100451883364352	0	@MrsLToYou Aurinko ja lämpöä 5 astetta, joten tuohan on melkein kuin juhannus. Paitsi ettei sada.
1250866074465325056	0	@MaijaIsokorpi @Kaijaala Sama. Kotona nyt 4 vkoa. Kaupassa käydään kerran viikossa.
1246086382273073153	0	@JesiseJ Voi ei! Sukulaisella vaiva vähän eri paikassa. Haava repsahtanut auki. Tosi kipeä eikä oikein uskalla tehdä mitään, ettei tilanne pahene.
1247517264632373248	0	Hienoa kuulla! Hyvää toipilasaikaa. @JuhaSarkio
1250645759491440640	0	@susmikkonen @MiB_ry Myös päiväkodin empaattinen suhtautuminen ois kiva! Meillä lapset kotona, mutta tutuilta kuullut, että joka päivä lasta viedessä tai hakiessa tulee noottia ja vinkkausta lasten kotona pitämisestä. Ihan kuin asia ei olisi läpeensä harkittua siinä vaiheessa. 😑
1247768422940696578	0	Tulevaisuuden aikuiset: Muistan kun olin 2 viikkoa vaihdossa keittiössä...
1248139078228377603	0	Lentokapteenilta tukea läksyihin – Finnairin lomautetut työntekijät tarjoavat koululaisille apua netissä https://t.co/MR72IKrz1U
1250849677727150080	0	@larymies En saanu lupaa kokeilla tätä huomenna kotona ☹️☹️☹️
1248692949074010119	1	@RMuristo Samaa ajattelin. Kuume alkaa n. 5 päivän päästä ja 18 päivää siitä tulee kuolema. Ei tämä vielä välttämättä ohi ole.
1249505097958207489	0	hyvää yötä tää karanteeni vaa sekottaa pään right haha
1246300510627532800	0	@SweetMarianne Mun malli on nimeltään pakollinen kasvatusprojekti kunnon juurikasvulla. Tässä on ollut vähän kaikenlaista, mm kampaajan karanteeni matkan jälkeen.
1248901084241952770	0	@anukaunisto Pimeä on tähän mennessä loppunut enemmin tai myöhemmin, vaikka kivussa ei siltä tunnukaan. Kiitos samoin, sisko! &lt;3
1245997376948580353	0	Tämä olisi tärkeä uudistus.
1249048942593089538	0	Mitkä ne oireet olivatkaan...? https://t.co/kXJUREYO9C
1246508948884279296	0	Meidän perheen on helppo luvata #lomareissut Suomessa, ulkomaan lomareissuja ei oo pahemmin tehty. Joten perheemme tulee käymään #kylpylöissä #hotelleissa #lomamökeillä kun #korona ohi. Tsemppiä, kyllä tästä selvitään!
1245430705682821126	0	Oon ollu kotona nyt öö monta päivää, en edes muista kävinkö viime viikolla torstaina vai keskiviikkona työpajalla, taisin silloin käydä kaupassakin viimeksi. Tuntuu et alan vieraantumaan maailmasta. #koronapäiväkirja
1247540741695393792	0	Arvatkaa kumpi seuraavista tilanteista on väsyttävämpi: A) Fillarilla 7,5km töihin, 8h töitä, fillarilla kotiin. Ruoka yms. B) 9h yksin kotona etäkoululaisen ja kahden alle kouluikäisen kanssa. https://t.co/kdVz44XPFN
1250045586331574272	0	Aaltosen Miron kanssa taidettiin tutustua ~yläasteella. Blues-aikoina taisin kysellä paitaa, jäi lopulta kyselyn tasolle. Oli todella mukava yllätys, kun ensimmäisen Vitjaz-visiitin jälkeen sain soiton oisinko kotona. Hetken päästä kiikutettiin paita kotiovelle. Arvostan! https://t.co/yx2MbCHYpP
1246508768831197184	1	Pojalla näköjään kuume ja yskä. Pitääkö panikoida? Onneksi ruokaa on ainakin viikoksi nyt. #maailmanloppu #koronavirusfi
1248282596615864320	0	Irinan Haluun olla yksin on saanut viime aikoina ihan uuden merkityksen, kun kotona on koko ajan joku. Jopa junamatka Turkuun ihana ois. 😬 #yleolohuone
1248151379492900870	0	Korona tuntuu olevan jo keuhkoissa – olenko luulosairas? Psykiatrian erikoislääkäri antaa selkeän vastauksen https://t.co/5gMGNoec8z
1247753976394612736	0	@JussiTossavaine Oireiden mukainen hoito. Muista juoda nesteitä, hiukan myös sitä sokeripitoista mutta myös suolapitoista.. Jos tulee hengitysvaikeuksia niin heti yhteys teidän terveysasemalle.
1250711834623184896	1	@nickelskirsi @NiitaHolmberg @ttaivainen Mun osastolla 4 hoitajaa koronassa. Yksi potilas oireili, eikä näytettä otettu kuin vasta viiveellä. Hoidettiin ilman suojaimia kun vain kuumeili. Tämä siis tavallinen osasto. Potilas oli tuonut sen tullessaan muualta ja kuume nousi ilman muuta oiretta.
1250780124376641542	1	@HurmeKaisa Niin saisi. Kiitos, joka päivä paremmin. Kova yskä ja väsymys vielä, mutta toiveeikkaana odotan jospas pääsisin ensi viikolla kävelylle
1248103267759992835	0	Dear Eki, en ole enää päiviin edes yrittänyt etsiä parillisia sukkia jalkoihini. Sinänsä kaikki sukkani ovat kyllä mustia. Onko tämä vakavaa? #koronakriisi
1249598986064887808	1	@TiinaKerkola Alkuun pari päivää vatsaoireita, osalla lisäksi tosi lievää kurkkukipua muutaman päivän (aamukarheutta) ja yhdellä keuhkoputken tulehduksen oireita, yksi täysin oireeton. Eli meillä tauti oli oireeton/todella lieväoireinen.
1248484791072124930	0	@soivaara Jos se okisi korona niin tuntuisi kuin olisi painava metallilevy rintojen / keuhkojen päällä, olisi vaikeaa hengittää, henkitorvessa kutiaisi ja olisi yskittävä. Muitakin oireita voi olla.
1247207816697450496	0	Mä haluaisin mennä käymään pääsiäisenä kotona ja vanhemmat haluis että tulisin sinne niin oon ihan conflicted... Toisaalta oon terve, mut pelkään et mulla ei oo vaan oireita... https://t.co/cR011XKBMn
1248650026903048193	0	en jaksa tätä ohjelmaa apua #aikuiset https://t.co/25HU3vA9ru
1246307431346470917	0	@TuijaJansson Mulla oli viime vuonna sama tilanne. Näistä oli apua: uudet silmälasit, verenpaineen pudottaminen, ilmanvaihdon lisääminen yöksi. Näinä päivinä pitkä istuminen tietokoneen ääressä huonoissa asennoissa ilman kuntosalia iskenyt niskaan ja lisännyt särkyä.
1246310531423748096	0	Myönnän. Tää kotona kökkiminen on herättänyt ankaran koirakuumeen. https://t.co/6Tk0MHsdy5
1249398187892379648	0	Pääsiäisterveiset ja joogaa kotona 🙏 - https://t.co/7dfrb0RCKQ https://t.co/s6fXtfbwns
1245655194005725184	0	@markkugr @jyrki_haataja @T_Hamalainen Joo koirat on vähän ihmeissään, kun ollaan koko ajan kotona
1247573678751170567	0	Hyviä vinkkejä jaksamiseen näin koronan aikana👍🏻
1247422599564611584	0	Ma 6.4. valmistuneissa #koronavirus-näytteissä oli 3 uutta #COVID19-positiivista. Todettuja tartuntoja yhteensä nyt 46. Sairaalahoidossa tällä hetkellä 5 potilasta, joista kaksi tehohoidossa. https://t.co/l7ETsrLX2g
1247906292192038921	0	@JussiTossavaine Tässä sinulle kuva meidän pienestä, kuvassa kotona vasta neljättä päivää heinäkuussa 2016. https://t.co/T0l2idSuHw
1248515210664644610	0	Ahdistaa koronakyttäys-jutut. Tällä viikolla oon joutunut poikkeuksellisesti poistumaan kotoa muutaman kerran. Joka kerta olen ahdistunut jo valmiiksi, että mitä jos yskittää? Eilen jouduin melko aggressiivisen kyselyn kohteeksi, kun ääni alkoi kadota ja https://t.co/c0dzHgaMt9
1245728601024212992	0	Työpäivä loppui 16 maissa ja jumppa perään. Kotona valmistin tsatsikia, raakamakkaraa ja perunaa päivälliseksi. Kaikki tämä valmis klo 18. Aika hyvä, nyt voi velttoilla kaikessa rauhassa. 😎
1249385621723938819	1	@kallio2017 Meillä taas isä vanhainkodissa karanteenissa ollut monta viikkoa. Nyt joutui sairaalaan kovan kuumeen vuoksi eikä voi mennä katsomaan🙁
1246080088694820865	0	Sastamalassa enintään muutama koronavirustartunta https://t.co/rXmba53q8i #sastamala #korona
1249988529112875010	1	@SirkkaVainio Mulla ollut myös useampi kuumeeton keuhkokuume ja viimeisen flunssan jälkeen lääkäri kirjoitti reseptin. Oli noin 90€ hinta mutta sain sen työterveydessä laitatettua vuositarkastuksen yhteydessä. Koronan jälkitautina serkun miehellä ainakin tuli keuhkokuume. Eri virus tietty.
1250391607343529986	0	Saavuin ulkomailta 14 päivää sitten ja karanteenini on nyt ohi! Nyt tekee mieli kädet syyhyten suunnata ostoskeskukseen, salille, ravintolaan... ...ai mitä? Kaikki paikat ovat kiinni? Oletko tosissasi? No voi perk... No kai tässä sitten pitää tylsistyä kotona... #covid19FI
1247513093254643712	0	Entä onko nämä koronaviruksesta parantuneet edelleen viruksen kantajia ja levittäjiä.
1249803314927153153	0	apua, alotin joskus kahen maissa pelaamaan witcher 3 ja nyt on keskiyö, mitä tapahtu
1250680466455310336	0	Istun kotona ja tuijotan työttömänä lumisadetta. Alunperin mun piti olla tänään Kreetalla palautumassa ennätysvilkkaasta työrupeamasta ja latautumassa tulevaa joogakiertuetta varten.
1251032441881538560	0	@KOjutkangas 17-vuotias ja oli jo muhinut kotona pari viikkoa koneella. Onneksi naapurissa asuvan kaverin kanssa ryhtyivät aamulenkeille.
1246675752919105536	0	Kiitos ihanista vastauksista! ❤️ Monta hienoa paikkaa mainittu niin Suomesta kuin ulkomailtakin. Jos ei ole ollut tuttuja paikkoja, olen googlettanut ja oppinut uutta. Unelmointi tekee hyvää. Etenkin nyt. #poikkeustila
1248968134884761600	1	Vitsit vähissä. 🙀Yöllä heräsin kurkkukipuun ja nyt syvä sisäänhengitys polttaa yläkeuhkoissa.Kuumetta ei ole eikä herkästi tule kun mun termari rikki.Tytär ei voi auttaa oikein missään koska hän on seuraavat viikot töissä syöpäpolilla.#pysypoissa😣
1247872630180450305	0	Poliisi kaipaa apua Turussa: 7-vuotias Oliver on kateissa – havainnot suoraan hätänumeroon https://t.co/vmuuFKQhy4 https://t.co/1nEVAxgE82
1246089031546474498	0	Sv. ahdistus, pakkoajatukset, ocd.
1246767767723937792	0	@Minnkku Meillä ei onneksi sellaisia käy. Mutta nyt ei tarvitse pääsiäisenä mennä miehen sukulaisiin syömään kahtena päivänä, vaan saadaan olla kotona 😊
1245786259550765060	0	Hieno kuulla, että tämä onnistui näin nopeasti 👍👍👍
1246902337140150272	0	voikohan #koronavirus tarttua lintuihin ja sitten taas linnuista ihmisiin. entä hyttyset kesällä?
1247619829546258439	0	@MarjoRein1 @sallahenriika Itse tänään cittarissa pärskätin kunnolla (tokihiaan) en selittänyt, että krooninen nuha/poskiontelo tulehdus..40-vuotta yskinyt. silti vähä hävetti.
1246122452591222787	0	Kolmas viikko kotona. Lakanat mankeloitu ja paidat silitetty. Mies (kaihoisasti): olisi mukava, jos näitä pääsisi käyttämään. #ihanamies #etätyö #korona https://t.co/PUsQDsbzXv
1246760219721502720	0	Paranemispäiväkirja päivä kolme leikkauksen jälkeen. Pientä särkyä, kone kulkee kivuttomasti vyöllä kuitenkin. Vatsa on kipeä ja ahdistus kasvaa, haluaisin jo olla kunnossa!
1250760595495936000	0	Lenkki satamaan, hirveä hiki tuli. Annoin matkalla ystävälle tietokoneneuvoja. https://t.co/DI1FpCRk0d
1246803847512764417	0	Ilmeisesti ei vielä ketään kotona, mutta odotellaan. 🌿🌱🌞 https://t.co/VgeDn2vJIO
1246429223247646723	0	pari vuotta sitten masennusoireita. Vaikuttaa sinänsä varmaan loogiselta päättelyketjulta, mut... ei. Mulle se ei ainakaan ollut looginen - AS on ollut mulla aina, eikä se tuu koskaan menemään pois, ja useammin kuin en, tarvitsen sen kanssa apua. Masennusoireet taas ovat 4/?
1247777043665653760	0	Tänään 70 vuotta. Vietän syntymäpäivääni #ikäkaranteeni’ssa pienessä perhepiirissä, yhdessä meillä asuvan miehen kanssa. Ei vastaanottoa.
1246887384324726784	1	Ja vasta-ainetestit työterveysvastaanotolle.
1248859593209503744	0	@melanderkata Sisarenasi kivussa tunnistan tämän. Tämän vuoden alun elin välilevynpullistuman takia tuskaisesta päivästä toiseen ja tuntui kuin olisi tuomittu pimeään kaivoon ikuisiksi ajoiksi. Sekin silti päättyi ja kivun rauhoituttua aikakin asettui normaalimpiin uomiin. Jaksamista! ❤👍
1249677037553381378	0	Taitaa käydä kalliiksi tuo maastopyörän vuokraus pääsiäiseksi. Karmee pyöräkuume iski nyt. Nyt on pakko varmaankin ostaa täpäri itelleni. 😬
1248559851866861568	0	@katmarmi Mulla on päinvastainen tilanne. On ukkospäänsärkyä, jännityspäänsärkyä, nestehukasta, kuumeesta, jostain särkykohdasta, kuukautisista ja migreenistä johtuvaa päänsärkyä. Joskus se särky viipyy päivän, joskus muutaman viikon. Siihen päälle voi tulla tosin toinenkin.
1247126899408744449	1	Huh... Syytä todellakin yskiä ja aivastella vain nenäliinaan tai sen puuttuessa hihaan. #koronavirus
1248962097943322624	1	Kahtena päivänä särkeny päätä ja vähän kipee olo. Kuumetta ei oo mut vilun tunnetta ja aamulla tukkosuutta. Jännittää tällaisena aikana vähä enemmän tällanen
1245901865415577601	0	41-vuotias raiskasi Snapchatissa tapaamansa 15-vuotiaan tytön tämän kotona – mies jäi kiinni lentokentältä https://t.co/JnvM3XZBhy https://t.co/b1SISG832o
1245718497000374279	0	Kesäloma alkoi, päivä, viikonloppu ja toinen päivä, jes. Mis mun uikkarit mahtaa olla, no löytys, mut ei mahdu enää, mitä tehtävissä... #kesäloma #koronavirus
1248173356991614976	0	@MKorpimo Hei, taudin todellisesta esiintyvyydestä saadaan parempi kuva tutkimalla vasta-aineiden esiintyvyyttä väestössä. Näitä tutkimuksia on nyt käynnistetty ja ensimmäisiä tuloksia saadaan lähiviikkoina. #koronavirus
1248992695915347968	0	Parin kuukauden painonpudotus takana ja nyt jo tuntuu että kaikki tulee tässä pitkässä viikonlopussa takas. Kova tahti. #pääsiäinen #stayhome
1245662324050071552	1	@OsmoSoininvaara Itsellä oli mitä suuremmalla todennäköisyydellä. Paranin viikko sitten. Ei varmistettu koska olen alimmassa kastissa ja terveysasema käski kärsimään kotona. Tympeä elää epätiedossa.
1251038537396424704	1	@marjl111 @kristiinainen @MinaCorvinus Miulla on ensin perus-näköhäiriöt, sit yltyvä toispuoleinen päänsärky ja lopuksi huono olo ja oksennus vähintään kerran. (Noin siis silloin kun tilanne menee pahaksi.)😕
1248959455129149446	0	Valtava kipu jaloissa(sääret) jälleen sunnuntaina tuleva matalapaine tekee taas tilanteen tälläiseksi ,onko muilla vastaava että särky/kipu yltyy sään mukana #kipu #särky #sää
1250366172819795970	0	Täältä viimeisimpiä kuulumisiani etäopiskelun parista 🤗
1251074427221131264	0	unohin mitä tää lihaskipu on kun alotat treenaan kunnolla. taidan voidella mun yläkropan icepowerilla 😂😂
1250722764606111747	0	@Pakuja @TomimPAAN @THLorg Eilenhän sanottiin että nyt saa/pitää mennä testiin jos on pieniäkin oireita
1247231256460394497	0	nyt ei oo hyvä aika sille ettei oo hoitokontaktia yritin soittaa kriisipuhelimeen mutta en saa sanottua mitään koska mua ahdistaa niin paljon
1247252690939281409	0	Britannian pääministeri tehohoitoon #koronavirus takia https://t.co/oTmHa0pgix
1246109393508356097	0	@jpaulamaki Kiitos, kun jaoit kokemuksesi. ❤️ Rankkoja juttuja - ei ole ihme, että olet rikki. Erityisesti se, ettet ole saanut apua työterveydestä, tuntuu pahalta ja käsittämättömältä. Toivon, että jonain päivänä saat sirpaleet kerättyä ja laitettua ne uuteen, parempaan järjestykseen! 💪
1251033793667969026	0	Muistetaan noudattaa ohjeita jatkossakin! Niin voimme pelastaa ihmishenkiä. #Oulu #korona
1246485625630593025	0	Pertti Paasio oli ihminen, joka huokui lämpöä ja inhimillisyyttä. Hänen uskonsa kehitykseen ja ihmiseen oli ehtymätöntä. Suurmies on poissa. Syvimmät osanottoni Pertti Paasion perheelle ja läheisille.
1245670661617582088	1	@saaristolainen burana laskee kuumetta jos alkaa ihan korkeella huidella, paljon nesteitä, ja sitä ruokaakin on sitte energiaa sairastaa, parane pian.
1247125835422760962	0	Neurologilta ei tullut ikävää tuomiota. Magneettikuvaus tai seuranta, mutta oireet saattavat olla ikään liittyviä tai jopa seuraavaan asian aiheuttamia. Ei epäillyt vahvasti varsinaista aivoissa aivoinfarktia tms. Ei tietenkään antanut diagnoosia, mutta suostui kertomaan-
1248222666013753347	0	@sudenluu ...... apua mä luin just tosta itseni ...... :__D nimimerkillä Palautan Tehtävät 4vko Ennen Dedistä
1248179816815308802	1	Docventuresin @TunnaMilonoff avautui: Äiti sairastui koronaan ja joutui teholle – ”Se pelko oli järjetön” #docventures #korona #koronavirus #koronakriisi https://t.co/rD1thFdRXj
1251094118677262336	0	@minnajkoskinen @liandersson Sain opelta viestin, ei voi pitää etäopetusta, hänellä on kaksi tasperoa kotona joten opetus on vaikeaa poikani tunnin aikana. Kirjoitti wilmaan. Soitin rehtorille. Oli hyvä keskustelu. Odotan muutosta.
1250005123591540736	0	Olen alkanut ajatella aikaa viikoissa. Kotieristystä ja liikkumisrajoituksia jäljellä kolme viikkoa, takana viisi. 5/8. Voiton puolella! #koronavirus #italia
1247970426673926144	0	Ei voi muuta kuin ihailla @MarinSanna toimintaa. Päivästä toiseen, kellonajasta huolimatta hän pysyy rauhallisena ja vakaana kaiken tämän keskellä. Ei ole helppo paikka. Tsemppiä ja jaksamista! #korona
1246499578502885378	0	Tunnetut poliitikot muistelevat Pertti Paasiota: ”Ihminen, joka huokui lämpöä ja inhimillisyyttä” – pääministeri esitti osanottonsa https://t.co/3DlBfyUveM
1246540461726146560	0	@2078_Conny Huomennaki pitää mennä, koska apteekki.
1250802488929857536	0	@timoheinonen @kokoomus Otetaanpa hypoteettinen esimerkki 16.4. joku yskäisee päälleni Prismassa ja saan koronavirustartunnan Viruksen itämisaika on jopa 14 vuorokautta. Oletetaan että saan ensimmäiset oireet kuuden päivän päästä, siis 22.4. ja silloin myös testin on mahdollista olle positiivinen. 1/2
1247929166017806336	0	Oikein lämpimät onnitteluni Leila !!
1247532969398382593	0	Katosi Pohjois-Karjalan keskussairaalasta – poliisi pyytää apua Pentti Heiskasen löytämiseksi https://t.co/YFx6PxZCw4
1249364567676903427	1	@RossiTimo @AhlbergMikko hei tää on neljäs kerta kun sairastan tätä, ei mulla oo vielä edes kuumetta 😀 veikkaisin että CRP on vielä heittämällä alle sadassa
1246112659658944514	1	Jestas. Kriisin takia lopetin tupakan ja nyt keuhkoihin vasta sattuukin. Nyt jo vähän epäilyttää että oliko negatiivinen korona-tulos tosiaan negatiivinen #koronafi
1248184088839716865	0	Siis mitä ihmettä nyt?
1247422919720009728	0	@MattilaKarita @nytimes Huomentapa huomenta ja kiitos kun lähetit lämpöä tänne. Näin kerron, kuten lupasin😎☀️
1246337640183541761	0	Aamutoimissa kotona leposyke 45, mikä on ihan normaali minulle. Kertoo, että en ole erityisen väsynyt. Keholle olisi hyväksi rasittaa. Haasteena valitettavasti polveni kipeys.
1246845316185362433	0	Onko nuha koronan oire, mitä rään väri kertoo terveydestä? Lääkäri vastaa 8 kysymykseen nuhasta ja räästä https://t.co/AnYN7KmsWV
1248874065152159744	1	Vuoden pahin räkäflunssa iski. Jännästi flunssaa pukkaa silloinkin, kun ollaan kotona 24/7 #niiskuti #koronaarki
1249365948512993280	0	@RossiTimo @AhlbergMikko mä en ole koskaan selvinnyt acutasta ulos alle neljään tuntiin. yleensä mennyt vähintään se viis. nyt jos söisin ja pakkaisin kamat ja lähtisin, oisin kotona puolenyön jälkeen. akuuttiajanvaraus aukeaa seittemältä ja pääsen hyvällä säkällä lääkärille heti kaheksalta.
1248559224646512640	0	Hygienisiä hengityssuojia.
1246814605164392448	0	@JPekko @leino_s @Kampiapina Syksyllä otin mukaan lenkille mutten laittanut jostain syystä jo kotona jalkaan. Aiemmin oli satanut joten sukat märkänä jo 5km jälkeen ja loput 55km meni palellen
1247828334647615488	0	Muutenki stressaa ja ahistaa hieman niin tämmönen pieni asia oikeesti katkasee kamelinselän, pää hajoo🙃🙃 koitan nyt rauhottuu kun mitään hätää ei oo. Äsken kuulin ku posti tuli ja hyppäsin ylös täristen, kivat fyysiset oireet taas yhtäkkisistä ärsykkeistä
1246899157446647812	0	UK pääministeri Boris Johnson on viety sairaalaan! #koronavirusfi #koronasuomi #Corona #covid19finland #COVID19FI https://t.co/zDLG4sgfE9
1247954017663287296	0	@AlpoRivinoja @MarinSanna Puolitoista viikkoa. Viikko Pääsiäissunnuntaista. Kuulostaa aika nopealta. Ehtiikö tilanne parantua tarpeeksi?
1247552375684042753	1	"Keuhkot eivät ole enää entisellään" https://t.co/mVwZ5e2UUF
1248927513478344704	0	Kävin Prismassa, niin kyllä oli väkeä tungokseen asti. 🤔 #korona
1247367557927051264	0	Voihan 😢 #pöpöpesä Infektioylilääkäri: Lapin matkailun kausityöläinen, mene koronatestiin jos sinulla on oireita https://t.co/NdDrRWbatV
1245767563377770497	0	Niin kätevää. Tänäänkin oon säästänyt baari-illan lisäksi lennot Pariisiin ja Dubliniin. #pelkkääsäästöä #kotona https://t.co/szNgJbBTC4
1249398929856266245	0	Pelikortit ja #pasianssi. Jokohan tämä kotona oleminen alkaisi kohta riittää. 😂
1248273114028544004	0	Kotihoito diagnosoi isoisälläni ruusun, valokuvaa ja ottaa oireet ylös. Sairaalan lääkäri vaatii siitä huolimatta potilaan paikalle. - kyyti - sairaala - kyyti takaisin Samassa hoitokodissa kymmeniä asukkaita. Näkeekö joku muu tässä ongelman?
1247496798912090114	0	Ruotsissa on tähän mennessä kuollut koronaviruksen aiheuttamaan tautiin yhteensä 591 ihmistä. Eilisen jälkeen kuolleiden määrä on kasvanut 114 ihmisellä. #korona
1250081671149486086	0	@karranto @JukkaSuominen1 Meilläkin Seutulassa taitaa olla yli 20 miljoonaa matkustajaa vuodessa ja iso osa nimenomaan Kiinasta. He kuitenkin jatkavat samantien eteenpäin. Wuhanista ei meille ole suoraa. Työhuonekaveri kävi kotona ja tuli sieltä vaihdolla 13.1. 😎😎
1245758802672091137	0	@paivisiljamaki Joo, siellä saattaa pahin olla vasta edessä. Ihmeen lepsusti siellä on toimittu. Toivottavasti läheisesi pysyvät terveinä. Ovatko oma-aloitteisesti pysytelleet kotona?
1246327824312668160	1	Kolme vanhusta kuollut hoivakodissa Ylä-Savossa, tartuntoja myös muissa hoivakodeissa – Professori: Nyt tarvitaan uusia linjauksia https://t.co/3wKmU0vO8t #koronafi Onneksi oireettomat voi jättää testaamatta...
1246147614199943168	0	Silmien kipeys ja vuotaminen pitäisi lisätä koronan #oirekuvaan, yllättävän moni mainitsee sen oireeksi. HUS:n infektiolääkärin mukaan silmäoireet eivät ole koronan tyypillisin oire. #korona #oireet #hus #askojärvinen https://t.co/GwKNopaeSw
1246846126743044101	0	@NikoNiinivirta Onko Juhani Tammisen flunssa muuten tamiflu?
1247824376596135938	0	innolla odotan mitä seuraavat päivät tuo tullessaan :) ja käyn sentään töissä et en oo koko ajan kotona ja silti hajoilen
1247616584866246656	1	Kuumepv nro 20 kohta takana. Tänään 2.kerta pandemiapolilla pyörähtämässä (oma työterveyshuolto ei ota P-H vastaan hengitystieinfektiopotilaita). Testaamatta jälleen kotiin, aamuinen hengenahdistus ei päällä ja kuume laskenut (kuumetta alentavista johtuen) #koronafi #koronasuomi
1246054616191700998	0	Hei kaveri kyselee apua ! Autatteko ? Tarvii Riihimäen ympäristöstä asuntoa nyt toukokuusta alkaen pitemmäksi aikaa - tilava yksiö / kaksio 🙏✨
1251012550684278784	0	@PasanenTiina Huomenta. Tänään ollaan töissä, sitten käytetään oma auto huollossa ja mennään kaupan kautta kotiin. Kotona aattelin tehdä kalaa ja jälkkäriksi hedelmäsalaattia. Alkuillasta lenkille. Mitäs pandan päivään?
1245689993663840256	0	Naapurissa olevassa siivousliikkeessä oli ikkunassa käsidesipulloja n. puoli litrasia 10 € pullo. Minulla on kyllä kotona apteekin haavadesiä eikö se aja saman asian? #koronavirus
1249804821626064899	1	@Hellapoliisi Vahva veikkaus että sen kärsin... Ja siitä lopun ikää kärsin... Alkoi influenssan tavoin.. pitkittyneenä.. muut oireet hiljaa poistui mutta ahdistus edelleen vaivaa. Tausta astma. Jo 6vko ahdistanut. 😐 Keuhkojen kyky lienee pysyvästi alentunut.
1251027128025526272	1	@HKivimaki Samoin mulla mutta ei kuumetta,ihan outoja oireita😬
1246527043795390464	0	Nurinkurista, mutta mieltä lämmittävää. Etäopetuksessa olen kuullut monen oppilaan iloista puheen pulputusta enemmän kuin neljän vuoden aikana luokkahuoneessa. Kuva- ja ääniviestit opelle ilman sosiaalista painetta ovat olleet timantteja. Hyvin me vedetään! #etäopetus #korona
1248732977317777408	0	24/7 kotona oleminen alkaa ottaa koville, lähettäkää apua
1250108705401643008	0	Sitten kun tämä korina on ohi, niin aion kyllä olla hetken kotona ihan hissukseen.
1250515041272713216	0	@MattiMuukkonen Kivaa olis päästä käymään kotona. Kuudetta viikkoa Klaipedassa
1247366675734958080	1	Vuokatissa asuva reisjärvinen hiihtäjä Anni Alakoski voittamassa koronaviruksen aiheuttamaa tautia – "Kyllä huomasi, että nyt on erilainen tauti iskenyt". #Korona https://t.co/OnyULeardg #keskipohjanmaa
1250543312076967941	0	Olen pahoillani koska olen tarpeettomasti negatiivinen ja tyly koska joku perkeleen haava sisälläni alkoi taas vuotaa enkä osaa olla lempeä tai aikuinen vaan mua masentaa ja ahdistaa koko tilanne tulin kauhean surulliseksi koska näen henkisen rajan välillämme
